"fullid"	"entid"	"bookid"	"PM5002Q01"	"PM5002Q02"	"PM5008Q01"	"PM5010Q01"	"PM5010Q02"	"PM5013Q01"	"PM5013Q03"	"PM5015Q02"	"PM5017Q02"	"PM5017Q03"	"PM5020Q02"	"PM5021Q01"	"PM5021Q02"	"PM5026Q01"	"PM5101Q01"	"PM5101Q02"	"PM5102Q01"	"PM5104Q01"	"PM5107Q01"	"PM5107Q02"	"PM5109Q01"	"PM5109Q02"	"PM5110Q01"	"PM5110Q02"	"PM5124Q01"	"PM5124Q02"	"PM5124Q03"	"PM5142Q01"	"PM5142Q02"	"PM5145Q01"	"PM5163Q01"	"PM5169Q01"	"PM5169Q02"	"PM5181Q02"	"PM5183Q01"	"PM5183Q02"	"PM5185Q01"	"PM5185Q02"	"PM5187Q01"	"PM5188Q01"	"PR6002Q01"	"PR6002Q02"	"PR6002Q04"	"PR6002Q05"	"PR6004Q01"	"PR6004Q05B"	"PR6004Q06"	"PR6008Q02"	"PR6008Q04"	"PR6008Q05"	"PR6010Q01"	"PR6010Q03"	"PR6010Q06"	"PR6010Q07"	"PR6011Q03"	"PR6011Q05"	"PR6011Q07"	"PR6013Q03"	"PR6013Q04"	"PR6013Q06"	"PR6014Q03"	"PR6014Q06"	"PR6014Q07"	"PR6015Q01"	"PR6015Q03"	"PR6015Q04"	"PR6015Q06"	"PR6017Q04"	"PR6017Q05"	"PR6017Q08"	"PR6017Q10"	"PR6017Q11"	"PR6018Q01"	"PR6018Q03"	"PR6018Q08"	"PR6018Q09"	"PR6023Q01"	"PR6023Q06"	"PR6023Q07"	"PR6023Q08"	"PR6026Q02"	"PR6026Q05"	"PR6027Q01"	"PR6027Q04"	"PR6027Q10"	"PS7000Q01"	"PS7000Q02"	"PS7002Q03"	"PS7002Q04"	"PS7012Q01"	"PS7012Q03"	"PS7012Q04"	"PS7013Q01"	"PS7013Q02"	"PS7014Q01"	"PS7014Q03"	"PS7017Q01"	"PS7017Q04"	"PS7018Q03"	"PS7018Q04"	"PS7020Q03"	"PS7020Q04"	"PS7021Q02"	"PS7021Q04"	"PS7201Q01"	"PS7201Q02"	"PS7201Q03"	"PS7205Q02"	"PS7208Q01"	"PS7208Q02"	"PS7211Q01"	"PS7211Q02"	"PS7212Q01"	"PS7212Q02"	"PS7212Q04"	"PS7215Q02"	"PS7215Q03"	"PS7216Q01"	"PS7216Q03"	"PS7217Q01"	"PS7217Q02"	"PS7220Q01"	"PS7220Q02"	"PS7220Q03"	"PS7221Q01"	"PS7221Q02"	"PS7221Q03"	"PS7221Q04"	"PS7222Q01"	"PS7222Q02"	"PS7222Q03"	"PS7224Q02"	"PS7228Q02"	"PS7228Q03"	"PS7228Q04"	"PS7230Q02"	"PS7230Q03"	"PS7231Q01"	"PS7231Q04"
90000002059	90000002	2	"1"	"2"	"7"	"212"	"0"	"2"	"0"	"7"	"7"	"7"	"9"	"2112"	"0"	"9"	"3"	"9"	"7"	"1"	"9"	"9"	"7"	"7"	"7"	"7"	"1"	"0"	"0"	"7"	"7"	"9"	"7"	"7"	"7"	"9"	"9"	"3"	"7"	"777"	"7"	"1"	"7"	"7777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"77777"	"7"	"3"	"0"	"0"	"4"	"7"	"777"	"7"	"7"	"7"	"7777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"777"	"777"	"212"	"1"	"1"	"4"	"111"	"0"	"3"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"4"	"0"	"7"	"7777"	"4"	"1"	"122"	"221"	"7"	"7"	"7"	"3"	"7"	"7"	"7"	"777"	"1"	"3"	"0"	"1"	"0"	"4"	"1"	"77777"	"7"	"7"	"77"	"7"	"3"	"2"	"211"	"2"	"4"	"221"	"22"	"222"	"0"	"1"	"2"	"77"	"7777"	"12"	"112"
90000002060	90000002	3	"7"	"7"	"0"	"777"	"7"	"2"	"1"	"3"	"8"	"2"	"7"	"2112"	"0"	"9"	"4"	"1"	"2"	"1"	"0"	"9"	"0"	"9"	"0"	"9"	"1"	"0"	"0"	"1"	"1"	"9"	"0"	"1"	"1"	"9"	"9"	"9"	"4"	"212"	"3"	"7"	"8"	"2211"	"9"	"3"	"7"	"7"	"7"	"0"	"1"	"1"	"2"	"9"	"3"	"9"	"3"	"9"	"0"	"7"	"7"	"7"	"1"	"22121"	"1"	"7"	"7"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7777"	"7"	"7"	"7"	"1"	"3"	"3"	"1"	"777"	"777"	"777"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7777"	"7"	"7"	"777"	"777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"77777"	"7"	"7"	"77"	"7"	"7"	"7"	"777"	"7"	"7"	"777"	"77"	"777"	"7"	"7"	"7"	"77"	"7777"	"77"	"777"
90000002061	90000002	4	"7"	"7"	"1"	"777"	"7"	"7"	"7"	"4"	"2"	"2"	"7"	"7777"	"7"	"7"	"7"	"7"	"2"	"7"	"7"	"7"	"1"	"1"	"1"	"0"	"7"	"7"	"7"	"1"	"1"	"7"	"1"	"1"	"0"	"7"	"7"	"7"	"4"	"212"	"2"	"7"	"7"	"7777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"77777"	"7"	"7"	"7"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"777"	"777"	"777"	"7"	"7"	"7"	"777"	"7"	"7"	"2"	"9"	"112"	"4"	"0"	"2"	"0"	"1"	"0"	"9"	"rrrr"	"2"	"1"	"777"	"777"	"0"	"3"	"1"	"3"	"3"	"1"	"1"	"112"	"1"	"2"	"9"	"1"	"1"	"7"	"7"	"22112"	"1"	"1"	"12"	"4"	"3"	"1"	"112"	"2"	"4"	"121"	"12"	"122"	"1"	"1"	"2"	"11"	"1121"	"12"	"112"
90000002062	90000002	5	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"777"	"7"	"7"	"9"	"9999"	"9"	"9"	"9"	"r"	"r"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"0"	"1"	"2"	"1"	"22121"	"0"	"7"	"7"	"7"	"7"	"9"	"999"	"9"	"9"	"9"	"2211"	"0"	"0"	"0"	"3"	"3"	"3"	"1"	"121"	"121"	"777"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"1"	"0"	"7"	"7777"	"2"	"1"	"777"	"777"	"7"	"7"	"7"	"4"	"7"	"7"	"7"	"777"	"0"	"2"	"0"	"0"	"0"	"7"	"7"	"77777"	"7"	"7"	"77"	"7"	"3"	"1"	"211"	"2"	"1"	"221"	"12"	"121"	"0"	"1"	"3"	"77"	"7777"	"22"	"112"
90000002063	90000002	6	"3"	"4"	"7"	"111"	"0"	"7"	"7"	"7"	"7"	"7"	"1"	"7777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"777"	"7"	"1"	"2"	"1121"	"9"	"2"	"7"	"7"	"7"	"0"	"1"	"1"	"4"	"9"	"3"	"9"	"3"	"9"	"9"	"7"	"7"	"7"	"1"	"11211"	"0"	"3"	"0"	"1"	"3"	"7"	"777"	"7"	"7"	"7"	"7777"	"7"	"7"	"7"	"3"	"4"	"4"	"9"	"777"	"777"	"212"	"3"	"9"	"2"	"211"	"0"	"2"	"2"	"1"	"112"	"1"	"9"	"0"	"9"	"7"	"7"	"1"	"1221"	"7"	"7"	"121"	"111"	"9"	"2"	"9"	"7"	"4"	"9"	"0"	"212"	"7"	"7"	"7"	"7"	"7"	"3"	"9"	"11212"	"0"	"3"	"12"	"3"	"7"	"7"	"777"	"7"	"7"	"777"	"77"	"777"	"7"	"7"	"7"	"21"	"1211"	"77"	"777"
90000002064	90000002	7	"7"	"7"	"7"	"777"	"7"	"2"	"0"	"7"	"7"	"7"	"7"	"2112"	"1"	"0"	"9"	"9"	"7"	"1"	"9"	"9"	"7"	"7"	"7"	"7"	"1"	"9"	"9"	"7"	"7"	"9"	"7"	"7"	"7"	"9"	"1"	"4"	"7"	"777"	"7"	"7"	"7"	"7777"	"7"	"7"	"1"	"1"	"4"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"9"	"9"	"9"	"7"	"77777"	"7"	"7"	"7"	"7"	"7"	"9"	"999"	"9"	"9"	"9"	"2212"	"9"	"9"	"9"	"7"	"7"	"7"	"7"	"211"	"212"	"777"	"7"	"7"	"7"	"777"	"7"	"7"	"3"	"0"	"212"	"1"	"1"	"2"	"0"	"7"	"7"	"9"	"9999"	"7"	"7"	"777"	"777"	"0"	"1"	"0"	"7"	"4"	"9"	"1"	"112"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"22112"	"0"	"1"	"12"	"8"	"7"	"7"	"777"	"7"	"7"	"777"	"77"	"777"	"7"	"7"	"7"	"21"	"2111"	"77"	"777"
90000002065	90000002	1	"3"	"3"	"0"	"211"	"1"	"7"	"7"	"4"	"2"	"2"	"0"	"7777"	"7"	"7"	"7"	"7"	"2"	"7"	"7"	"7"	"0"	"0"	"1"	"9"	"7"	"7"	"7"	"1"	"1"	"7"	"0"	"1"	"0"	"7"	"7"	"7"	"4"	"212"	"2"	"1"	"7"	"7777"	"7"	"7"	"1"	"0"	"4"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"9"	"2"	"1"	"7"	"77777"	"7"	"3"	"0"	"0"	"2"	"2"	"231"	"0"	"4"	"1"	"1111"	"0"	"1"	"1"	"7"	"7"	"7"	"7"	"112"	"212"	"211"	"3"	"0"	"4"	"111"	"0"	"3"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7777"	"7"	"7"	"121"	"112"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"7"	"4"	"1"	"77777"	"7"	"7"	"77"	"7"	"7"	"7"	"777"	"7"	"7"	"777"	"77"	"777"	"7"	"7"	"7"	"77"	"7777"	"77"	"777"
90000002067	90000002	3	"7"	"7"	"0"	"777"	"7"	"1"	"0"	"3"	"2"	"2"	"7"	"2112"	"1"	"0"	"4"	"0"	"3"	"2"	"0"	"0"	"0"	"9"	"0"	"9"	"1"	"0"	"1"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"1"	"4"	"211"	"1"	"7"	"1"	"1122"	"0"	"4"	"7"	"7"	"7"	"0"	"0"	"9"	"2"	"1"	"2"	"1"	"3"	"1"	"1"	"7"	"7"	"7"	"3"	"12121"	"0"	"7"	"7"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7777"	"7"	"7"	"7"	"2"	"3"	"5"	"1"	"777"	"777"	"777"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7777"	"7"	"7"	"777"	"777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"77777"	"7"	"7"	"77"	"7"	"7"	"7"	"777"	"7"	"7"	"777"	"77"	"777"	"7"	"7"	"7"	"77"	"7777"	"77"	"777"
90000002068	90000002	4	"7"	"7"	"9"	"777"	"7"	"7"	"7"	"3"	"2"	"2"	"7"	"7777"	"7"	"7"	"7"	"7"	"3"	"7"	"7"	"7"	"0"	"9"	"0"	"9"	"7"	"7"	"7"	"1"	"1"	"7"	"0"	"1"	"0"	"7"	"7"	"7"	"4"	"212"	"2"	"7"	"7"	"7777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"77777"	"7"	"7"	"7"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"777"	"777"	"777"	"7"	"7"	"7"	"777"	"7"	"7"	"2"	"1"	"112"	"2"	"0"	"1"	"9"	"4"	"9"	"2"	"1222"	"2"	"1"	"777"	"777"	"1"	"4"	"0"	"4"	"3"	"9"	"1"	"112"	"9"	"2"	"9"	"0"	"0"	"7"	"7"	"22112"	"9"	"1"	"12"	"1"	"3"	"1"	"122"	"2"	"4"	"212"	"12"	"121"	"0"	"0"	"3"	"11"	"2111"	"12"	"112"
90000002069	90000002	5	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"777"	"7"	"7"	"1"	"1212"	"1"	"3"	"1"	"1"	"4"	"0"	"9"	"0"	"1"	"0"	"1"	"0"	"4"	"1"	"1"	"0"	"3"	"2"	"1"	"11112"	"0"	"7"	"7"	"7"	"7"	"1"	"231"	"1"	"4"	"3"	"2211"	"0"	"1"	"1"	"4"	"3"	"4"	"1"	"112"	"212"	"777"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"1"	"0"	"7"	"7777"	"4"	"1"	"777"	"777"	"7"	"7"	"7"	"3"	"7"	"7"	"7"	"777"	"0"	"4"	"0"	"0"	"0"	"7"	"7"	"77777"	"7"	"7"	"77"	"7"	"3"	"1"	"111"	"2"	"4"	"121"	"21"	"221"	"0"	"9"	"3"	"77"	"7777"	"12"	"212"
90000002070	90000002	6	"2"	"4"	"7"	"221"	"0"	"7"	"7"	"7"	"7"	"7"	"9"	"7777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"777"	"7"	"0"	"1"	"2211"	"1"	"3"	"7"	"7"	"7"	"9"	"0"	"0"	"2"	"0"	"2"	"0"	"3"	"1"	"1"	"7"	"7"	"7"	"1"	"21221"	"1"	"4"	"0"	"0"	"4"	"7"	"777"	"7"	"7"	"7"	"7777"	"7"	"7"	"7"	"2"	"3"	"5"	"0"	"777"	"777"	"211"	"2"	"0"	"3"	"211"	"0"	"3"	"2"	"0"	"112"	"4"	"9"	"2"	"0"	"7"	"7"	"1"	"1122"	"7"	"7"	"211"	"211"	"9"	"3"	"0"	"7"	"4"	"9"	"1"	"221"	"7"	"7"	"7"	"7"	"7"	"4"	"0"	"11221"	"0"	"1"	"12"	"1"	"7"	"7"	"777"	"7"	"7"	"777"	"77"	"777"	"7"	"7"	"7"	"12"	"1111"	"77"	"777"
90000002071	90000002	7	"7"	"7"	"7"	"777"	"7"	"1"	"1"	"7"	"7"	"7"	"7"	"2112"	"1"	"r"	"r"	"r"	"7"	"1"	"r"	"r"	"7"	"7"	"7"	"7"	"0"	"1"	"9"	"7"	"7"	"r"	"7"	"7"	"7"	"r"	"9"	"4"	"7"	"777"	"7"	"7"	"7"	"7777"	"7"	"7"	"1"	"1"	"4"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"1"	"3"	"1"	"7"	"77777"	"7"	"7"	"7"	"7"	"7"	"2"	"231"	"1"	"2"	"2"	"2211"	"1"	"2"	"0"	"7"	"7"	"7"	"7"	"121"	"221"	"777"	"7"	"7"	"7"	"777"	"7"	"7"	"2"	"1"	"112"	"3"	"0"	"2"	"1"	"7"	"7"	"3"	"2121"	"7"	"7"	"777"	"777"	"1"	"3"	"0"	"7"	"3"	"1"	"1"	"112"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"22112"	"1"	"1"	"12"	"3"	"7"	"7"	"777"	"7"	"7"	"777"	"77"	"777"	"7"	"7"	"7"	"12"	"1122"	"77"	"777"
90000002072	90000002	1	"3"	"3"	"0"	"211"	"9"	"7"	"7"	"3"	"2"	"2"	"0"	"7777"	"7"	"7"	"7"	"7"	"2"	"7"	"7"	"7"	"9"	"9"	"0"	"9"	"7"	"7"	"7"	"1"	"0"	"7"	"0"	"0"	"0"	"7"	"7"	"7"	"4"	"212"	"2"	"1"	"7"	"7777"	"7"	"7"	"1"	"1"	"4"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"1"	"3"	"1"	"7"	"77777"	"7"	"4"	"0"	"1"	"3"	"2"	"231"	"0"	"2"	"2"	"2212"	"1"	"1"	"1"	"7"	"7"	"7"	"7"	"121"	"112"	"211"	"1"	"0"	"4"	"111"	"0"	"3"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7777"	"7"	"7"	"111"	"299"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"7"	"4"	"1"	"77777"	"7"	"7"	"77"	"7"	"7"	"7"	"777"	"7"	"7"	"777"	"77"	"777"	"7"	"7"	"7"	"77"	"7777"	"77"	"777"
90000002073	90000002	2	"3"	"9"	"7"	"211"	"0"	"1"	"9"	"7"	"7"	"7"	"9"	"2112"	"0"	"0"	"1"	"9"	"7"	"1"	"0"	"9"	"7"	"7"	"7"	"7"	"0"	"9"	"9"	"7"	"7"	"9"	"7"	"7"	"7"	"9"	"9"	"9"	"7"	"777"	"7"	"1"	"7"	"7777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"77777"	"7"	"3"	"0"	"1"	"3"	"7"	"777"	"7"	"7"	"7"	"7777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"777"	"777"	"212"	"1"	"1"	"4"	"211"	"0"	"1"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"9"	"9"	"7"	"7777"	"2"	"1"	"211"	"121"	"7"	"7"	"7"	"4"	"7"	"7"	"7"	"777"	"9"	"2"	"9"	"9"	"9"	"3"	"1"	"77777"	"7"	"7"	"77"	"7"	"3"	"1"	"112"	"2"	"4"	"121"	"12"	"112"	"9"	"9"	"9"	"77"	"7777"	"12"	"112"
90000002074	90000002	3	"7"	"7"	"1"	"777"	"7"	"2"	"1"	"4"	"2"	"2"	"7"	"2112"	"0"	"1"	"4"	"1"	"4"	"1"	"0"	"0"	"9"	"9"	"0"	"0"	"1"	"1"	"0"	"1"	"1"	"0"	"1"	"1"	"1"	"0"	"2"	"4"	"4"	"212"	"2"	"7"	"r"	"rrrr"	"r"	"r"	"7"	"7"	"7"	"1"	"1"	"9"	"r"	"r"	"r"	"r"	"1"	"0"	"1"	"7"	"7"	"7"	"r"	"rrrrr"	"r"	"7"	"7"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7777"	"7"	"7"	"7"	"2"	"3"	"5"	"1"	"777"	"777"	"777"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7777"	"7"	"7"	"777"	"777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"77777"	"7"	"7"	"77"	"7"	"7"	"7"	"777"	"7"	"7"	"777"	"77"	"777"	"7"	"7"	"7"	"77"	"7777"	"77"	"777"
90000002075	90000002	4	"7"	"7"	"1"	"777"	"7"	"7"	"7"	"4"	"2"	"2"	"7"	"7777"	"7"	"7"	"7"	"7"	"3"	"7"	"7"	"7"	"1"	"2"	"1"	"0"	"7"	"7"	"7"	"1"	"1"	"7"	"0"	"1"	"1"	"7"	"7"	"7"	"4"	"212"	"2"	"7"	"7"	"7777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"77777"	"7"	"7"	"7"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"777"	"777"	"777"	"7"	"7"	"7"	"777"	"7"	"7"	"2"	"1"	"112"	"4"	"0"	"2"	"1"	"4"	"0"	"2"	"2112"	"2"	"1"	"777"	"777"	"9"	"9"	"0"	"3"	"3"	"1"	"1"	"112"	"1"	"2"	"0"	"0"	"0"	"7"	"7"	"22112"	"2"	"2"	"12"	"4"	"3"	"1"	"122"	"4"	"4"	"211"	"12"	"122"	"1"	"1"	"2"	"11"	"1121"	"12"	"211"
90000002076	90000002	5	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"777"	"7"	"7"	"1"	"2111"	"1"	"3"	"1"	"1"	"4"	"1"	"1"	"1"	"2"	"0"	"4"	"1"	"1"	"1"	"1"	"9"	"3"	"2"	"1"	"11121"	"1"	"7"	"7"	"7"	"7"	"2"	"231"	"1"	"2"	"2"	"2211"	"0"	"2"	"0"	"2"	"3"	"5"	"1"	"121"	"212"	"777"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"4"	"0"	"7"	"7777"	"2"	"1"	"777"	"777"	"7"	"7"	"7"	"4"	"7"	"7"	"7"	"777"	"0"	"2"	"9"	"0"	"0"	"7"	"7"	"77777"	"7"	"7"	"77"	"7"	"3"	"1"	"122"	"2"	"4"	"122"	"12"	"122"	"0"	"1"	"3"	"77"	"7777"	"12"	"212"
90000002077	90000002	6	"3"	"3"	"7"	"211"	"9"	"7"	"7"	"7"	"7"	"7"	"r"	"7777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"777"	"7"	"1"	"2"	"2121"	"1"	"4"	"7"	"7"	"7"	"1"	"0"	"0"	"4"	"0"	"4"	"1"	"2"	"1"	"1"	"7"	"7"	"7"	"3"	"11121"	"0"	"4"	"0"	"1"	"3"	"7"	"777"	"7"	"7"	"7"	"7777"	"7"	"7"	"7"	"3"	"4"	"3"	"1"	"777"	"777"	"111"	"1"	"9"	"4"	"211"	"0"	"3"	"2"	"1"	"112"	"4"	"9"	"2"	"0"	"7"	"7"	"9"	"2111"	"7"	"7"	"112"	"111"	"1"	"3"	"0"	"7"	"2"	"1"	"1"	"212"	"7"	"7"	"7"	"7"	"7"	"2"	"1"	"12112"	"2"	"1"	"21"	"4"	"7"	"7"	"777"	"7"	"7"	"777"	"77"	"777"	"7"	"7"	"7"	"11"	"1211"	"77"	"777"
90000002078	90000002	7	"7"	"7"	"7"	"777"	"7"	"2"	"0"	"7"	"7"	"7"	"7"	"2112"	"0"	"0"	"4"	"1"	"7"	"1"	"1"	"0"	"7"	"7"	"7"	"7"	"0"	"1"	"1"	"7"	"7"	"9"	"7"	"7"	"7"	"0"	"0"	"9"	"7"	"777"	"7"	"7"	"7"	"7777"	"7"	"7"	"1"	"0"	"4"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"1"	"3"	"1"	"7"	"77777"	"7"	"7"	"7"	"7"	"7"	"2"	"231"	"1"	"2"	"3"	"2211"	"0"	"2"	"0"	"7"	"7"	"7"	"7"	"121"	"211"	"777"	"7"	"7"	"7"	"777"	"7"	"7"	"2"	"1"	"112"	"2"	"0"	"2"	"1"	"7"	"7"	"1"	"2222"	"7"	"7"	"777"	"777"	"1"	"3"	"0"	"7"	"2"	"1"	"1"	"112"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"22112"	"0"	"1"	"12"	"4"	"7"	"7"	"777"	"7"	"7"	"777"	"77"	"777"	"7"	"7"	"7"	"11"	"1211"	"77"	"777"
90000002079	90000002	1	"1"	"3"	"0"	"121"	"0"	"7"	"7"	"4"	"4"	"2"	"0"	"7777"	"7"	"7"	"7"	"7"	"2"	"7"	"7"	"7"	"0"	"0"	"1"	"9"	"7"	"7"	"7"	"1"	"1"	"7"	"0"	"1"	"1"	"7"	"7"	"7"	"4"	"112"	"2"	"1"	"7"	"7777"	"7"	"7"	"0"	"0"	"4"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"1"	"4"	"4"	"7"	"77777"	"7"	"3"	"0"	"0"	"1"	"2"	"231"	"1"	"2"	"2"	"2112"	"0"	"0"	"1"	"7"	"7"	"7"	"7"	"112"	"111"	"212"	"3"	"0"	"2"	"221"	"0"	"3"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7777"	"7"	"7"	"121"	"111"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"7"	"4"	"0"	"77777"	"7"	"7"	"77"	"7"	"7"	"7"	"777"	"7"	"7"	"777"	"77"	"777"	"7"	"7"	"7"	"77"	"7777"	"77"	"777"
90000002080	90000002	2	"3"	"3"	"7"	"111"	"9"	"2"	"0"	"7"	"7"	"7"	"9"	"2112"	"1"	"9"	"4"	"0"	"7"	"1"	"1"	"9"	"7"	"7"	"7"	"7"	"1"	"9"	"0"	"7"	"7"	"0"	"7"	"7"	"7"	"9"	"0"	"2"	"7"	"777"	"7"	"0"	"7"	"7777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"77777"	"7"	"3"	"1"	"1"	"3"	"7"	"777"	"7"	"7"	"7"	"7777"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"777"	"777"	"212"	"1"	"0"	"4"	"211"	"0"	"3"	"7"	"7"	"777"	"7"	"7"	"7"	"7"	"4"	"9"	"7"	"7777"	"8"	"1"	"111"	"211"	"7"	"7"	"7"	"2"	"7"	"7"	"7"	"777"	"0"	"1"	"9"	"9"	"9"	"3"	"0"	"77777"	"7"	"7"	"77"	"7"	"3"	"1"	"212"	"2"	"4"	"121"	"12"	"121"	"0"	"9"	"3"	"77"	"7777"	"12"	"112"
